food_name,calories,protein_g,fat_g,carbs_g,fibre_g
"Squid or calamari, fried, no added fat",97.99235181644359,20.9,1.5,0.0,0.0
"Anchovy, canned in oil, drained",182.12237093690248,25.4,8.9,0.0,0.0
"Cod, smoked, raw",85.08604206500955,18.8,1.0,0.0,0.0
"Cod or hake, smoked, steamed",94.64627151051624,20.1,1.5,0.0,0.0
"Salmon, pink, canned in brine, drained",138.38432122370935,20.7,6.2,0.0,0.0
"Salmon, red, canned in brine, drained",147.46653919694072,24.4,5.5,0.0,0.0
"Salmon, flavoured, canned",128.585086042065,15.5,5.0,5.5,0.0
"Salmon, smoked, sliced",188.09751434034416,24.3,10.1,0.0,0.0
"Tuna, unflavoured, canned in water, drained",129.06309751434034,26.1,2.6,0.0,0.0
"Tuna, canned in brine, drained",129.06309751434034,26.1,2.6,0.0,0.0
"Tuna, flavoured, canned in oil",137.90630975143404,18.0,5.8,3.3,0.3
"Snack ball, date based",331.9789674952199,8.8,11.7,45.0,9.9
"Bar, muesli, plain or with dried fruit",379.0630975143403,8.3,11.5,59.2,7.0
"Bar, muesli, plain or with dried fruit, chocolate-coated",395.07648183556404,6.1,11.5,64.1,6.4
"Bar, muesli, plain or with dried fruit, yoghurt-coated",400.33460803059273,6.6,14.0,59.5,6.4
"Bar, muesli, with nuts",444.7896749521988,9.4,19.9,54.2,6.8
"Bar, snack, oat based, baked",456.50095602294454,8.0,26.7,44.8,5.7
"Bar, snack, fruit filled, baked",334.6080305927342,3.9,3.0,69.1,4.5
"Bar, snack, with >55% nuts",516.9694072657743,18.8,34.6,31.0,6.8
"Bar, snack, with >35% nuts, added protein",510.9942638623327,25.0,31.9,30.0,4.8
"Extruded snack, cheese flavoured",487.09369024856596,8.8,25.8,53.5,3.2
"Snack, grain based, extruded, flavoured",462.2370936902485,7.4,22.6,54.2,6.9
"Noodle snack, wheat, flavoured, dry",497.13193116634795,10.4,23.6,60.0,1.7
"Corn chips, plain, salted",490.67877629063094,7.5,25.0,56.0,5.2
"Taco shell, from corn flour, plain",465.5831739961759,6.8,21.8,56.3,7.3
"Popcorn, commercial, butter flavoured, salted",490.67877629063094,9.1,26.5,49.6,8.8
"Potato crisps or chips, plain, salted",511.472275334608,6.0,33.3,45.8,3.2
"Potato crisps or chips, salt & vinegar flavoured",501.1950286806883,6.8,32.6,43.6,3.6
"Potato crisps or chips, flavoured (other than salt & vinegar)",500.0,6.8,32.5,43.6,3.6
"Potato crisps or chips, reformed, salted",500.717017208413,5.7,28.1,55.1,2.8
"Potato straws, French fries, plain",517.4474187380497,6.9,31.0,51.6,3.2
"Vegetable crisps or chips, sweet potato & taro, flavoured",490.2007648183556,3.0,31.1,47.7,6.3
"Bar, cherry & coconut centre, dark chocolate-coated",426.6252390057361,4.4,22.4,52.6,4.7
"Bar, coconut cream centre, milk chocolate-coated",424.9521988527724,4.5,22.4,52.1,7.4
"Bar, honeycomb centre, milk chocolate-coated",423.51816443594646,2.6,16.2,70.0,0.3
"Bar, nougat & caramel centre, milk chocolate-coated",423.0401529636711,3.4,15.9,68.9,1.4
"Bar, wafer & cream layers, chocolate-coated",499.52198852772466,6.2,27.2,59.7,1.9
"Chocolate, compound, cooking",511.472275334608,4.0,30.3,57.0,4.6
"Chocolate, dark, no added sugar",506.2141491395793,6.9,38.3,4.1,9.9
"Chocolate, dark, high cocoa solids",528.2026768642447,3.9,30.3,62.6,1.2
"Chocolate, milk",520.793499043977,7.6,30.6,56.0,2.3
"Chocolate, milk, fondant or caramel filled",478.48948374760994,6.0,24.7,61.4,2.0
"Chocolate, milk, with dried fruit & nuts",497.848948374761,7.8,28.0,55.4,2.9
"Chocolate, milk, with nuts",555.6883365200764,9.9,39.5,40.7,4.7
"Chocolate, white",543.2600382409178,7.1,34.5,54.6,0.2
"Confectionery, almond, chocolate-coated",528.2026768642447,9.4,33.5,48.4,3.6
"Confectionery, chocolate centre, sugar-coated",485.65965583173994,4.8,18.8,76.7,1.8
"Confectionery, dried fruit & nuts, chocolate-coated",499.52198852772466,9.5,29.6,49.6,3.8
"Confectionery, peanut, chocolate-coated",557.8393881453154,13.3,37.7,41.9,4.3
"Confectionery, sultana, chocolate-coated",458.41300191204584,6.1,21.5,61.9,2.6
"Liquorice, chocolate-coated",370.93690248565963,6.3,9.7,66.0,3.2
"Capers, pickled, canned, drained",30.11472275334608,2.4,0.9,1.7,3.2
"Chutney or relish, commercial",179.7323135755258,0.5,0.3,43.1,2.2
"Jam, berry",262.90630975143404,0.3,0.0,67.3,1.6
"Jam, plum",250.95602294455065,0.2,0.0,64.4,0.9
"Jam, stone fruit",250.95602294455065,0.2,0.0,64.4,0.9
"Marmalade, orange",253.34608030592733,0.1,0.0,65.5,0.8
"Spread, hazelnut & chocolate flavoured",523.9005736137667,6.8,30.3,57.8,3.7
"Sugar, brown",370.93690248565963,0.2,0.0,96.8,0.0
"Sugar, raw",381.69216061185466,0.0,0.0,99.8,0.0
"Sugar, white, granulated or lump",382.40917782026764,0.0,0.0,100.0,0.0
"Sugar, white, icing",382.40917782026764,0.0,0.0,100.0,0.0
"Sugar, white, icing mixture",381.9311663479923,0.0,0.0,99.6,0.0
"Glucose, liquid or syrup",303.0592734225621,0.0,0.0,87.5,0.0
Honey,277.7246653919694,0.3,0.0,72.3,0.0
"Syrup, golden",287.52390057361373,0.2,0.0,74.9,0.0
"Syrup, maple, pure",258.604206500956,0.0,0.1,67.0,0.0
"Syrup, malt",318.11663479923516,6.2,0.0,75.0,0.0
"Syrup, rice malt",323.8527724665392,0.3,0.0,82.6,0.0
Treacle or molasses,268.1644359464627,0.6,0.0,69.2,0.4
"Jelly crystals, sugar sweetened, all flavours",378.10707456978963,7.1,0.0,90.7,0.0
"Jelly, sugar sweetened, all flavours, prepared",54.97131931166348,1.0,0.0,13.2,0.0
"Caramels, soft & hard",387.189292543021,2.5,11.4,74.5,1.5
"Liquorice, allsorts",352.0554493307839,2.3,0.3,88.1,1.4
"Liquorice, black",306.64435946462714,5.7,0.8,70.3,3.5
"Lolly, hard varieties",374.28298279158696,0.0,0.0,98.4,0.0
"Lolly, jelly varieties",301.1472275334608,3.9,0.0,75.1,0.0
"Lolly, mint flavoured, sugar sweetened",379.54110898661565,0.1,2.0,93.3,0.0
"Lolly, with fruit juice",330.78393881453155,2.2,0.0,82.2,0.0
"Meringue, all flavours, commercial",367.5908221797323,2.6,1.4,90.1,0.0
"Basil, green, fresh, raw",22.466539196940726,2.6,0.5,0.2,3.3
"Chives, raw",28.680688336520074,1.5,0.3,2.6,4.7
"Coriander, fresh, raw",31.54875717017208,3.1,0.6,1.9,3.2
"Dill, fresh, raw",40.63097514340344,3.4,1.2,2.5,3.3
"Marjoram, fresh, raw",94.64627151051624,3.3,5.9,0.6,14.1
"Mint, fresh, raw",53.77629063097514,3.1,1.1,4.4,7.2
"Oregano, fresh, raw",94.64627151051624,3.3,5.9,0.6,14.1
"Parsley, continental, fresh, raw",35.85086042065009,3.9,0.7,1.1,5.0
"Parsley, curly, fresh, raw",22.94455066921606,1.9,0.2,0.4,5.8
"Rosemary, fresh, raw",94.64627151051624,3.3,5.9,0.6,14.1
"Sage, fresh, raw",94.64627151051624,3.3,5.9,0.6,14.1
"Thyme, fresh, raw",68.59464627151051,5.6,1.7,1.1,14.0
"Artichoke, globe, raw",34.655831739961755,2.8,0.2,1.3,8.1
"Artichoke, globe, boiled, drained",40.63097514340344,3.3,0.2,1.5,9.5
"Artichoke, jerusalem, peeled, raw",58.556405353728486,2.1,0.1,10.5,3.0
"Artichoke, jerusalem, peeled, boiled, drained",62.8585086042065,2.2,0.1,11.3,3.2
"Artichoke heart, canned in brine, drained",24.8565965583174,1.9,0.3,1.2,4.7
"Asparagus, green, raw",21.03250478011472,2.5,0.1,1.4,2.2
"Asparagus, green, boiled, drained",24.8565965583174,2.9,0.1,1.6,2.5
"Asparagus, green, fresh or frozen, baked, roasted, stir-fried or fried, grilled or BBQ'd, no added fat",25.5736137667304,3.0,0.1,1.7,2.6
"Asparagus, canned in brine, drained",24.139579349904395,1.9,0.1,1.5,3.9
"Avocado, hass, raw",156.07074569789674,1.6,14.6,2.2,5.9
"Avocado, shepard, raw",152.96367112810708,1.6,14.6,2.2,4.3
"Bamboo shoot, canned in water, heated, drained",13.623326959847036,0.8,0.0,1.3,2.8
"Bean, green, fresh, raw",25.334608030592733,1.8,0.0,3.3,2.8
"Bean, green, fresh, boiled, drained",27.246653919694072,1.9,0.0,3.5,3.0
"Bean, green, frozen, boiled, drained",25.812619502868067,1.4,0.2,2.8,3.8
"Bean, green, fresh, cooked, no added fat",29.875717017208412,2.1,0.0,3.9,3.2
"Beetroot, fresh, purple, peeled, raw",55.44933078393881,2.0,0.6,9.4,3.4
"Beetroot, fresh, purple, peeled, baked, no added fat",67.87762906309752,2.4,0.7,11.4,4.2
"Beetroot, fresh, purple, peeled, boiled, drained",59.751434034416825,2.1,0.6,10.0,3.7
"Beetroot, canned in brine, drained",43.977055449330784,1.2,0.0,8.7,2.0
"Bok choy, raw",18.881453154875715,2.5,0.2,0.6,2.4
"Bok choy, fried, no added fat",27.007648183556405,3.6,0.3,0.8,3.5
"Bok choy, steamed",19.59847036328872,2.6,0.2,0.6,2.6
"Broccoli, fresh, raw",32.026768642447415,4.0,0.4,1.2,3.5
"Broccoli, fresh, microwaved",26.768642447418735,3.2,0.4,1.3,2.9
"Broccoli, fresh, boiled, drained",23.900573613766728,2.9,0.3,1.2,2.5
"Broccoli, fresh, baked, no added fat",38.95793499043977,4.9,0.4,1.4,4.3
"Broccolini, fresh, raw",29.158699808795408,3.2,0.4,2.0,2.5
"Broccolini, fresh, boiled, drained",30.353728489483746,3.3,0.4,2.1,2.6
"Brussels sprout, fresh, raw",43.977055449330784,3.8,0.3,4.2,4.6
"Brussels sprout, fresh, boiled, drained",45.88910133843212,4.0,0.3,4.3,4.8
"Brussels sprout, fresh, baked, no added fat",48.75717017208413,4.2,0.4,4.6,5.1
"Cabbage, Chinese, raw",10.51625239005736,1.1,0.0,0.9,1.1
"Cabbage, Chinese, boiled, drained",10.994263862332696,1.1,0.0,0.9,1.1
"Cabbage, Chinese flowering, raw",16.96940726577438,1.3,0.3,0.9,2.8
"Cabbage, Chinese flowering, boiled, drained",17.68642447418738,1.4,0.3,0.9,2.9
"Cabbage, mustard, raw",18.40344168260038,2.3,0.3,0.7,1.8
"Cabbage, mustard, boiled, drained",19.120458891013385,2.4,0.3,0.7,1.9
"Cabbage, red, raw",30.592734225621413,2.2,0.3,3.2,3.1
"Cabbage, red, boiled, drained",31.787762906309748,2.3,0.3,3.3,3.2
"Cabbage, savoy, raw",21.510516252390055,1.7,0.1,2.3,2.3
"Cabbage, savoy, boiled, drained",22.22753346080306,1.8,0.1,2.4,2.4
"Cabbage, white, raw",24.139579349904395,1.2,0.0,3.8,2.2
"Cabbage, white, boiled, drained",25.095602294455066,1.2,0.0,3.9,2.3
"Capsicum, green, fresh, raw",16.49139579349904,0.9,0.0,2.5,1.5
"Capsicum, green, fresh, fried, no added fat",18.164435946462714,1.0,0.0,2.8,1.7
"Capsicum, red, fresh, raw",27.48565965583174,1.1,0.4,4.4,1.1
"Capsicum, red, fresh, fried, no added fat",30.592734225621413,1.2,0.4,4.9,1.2
"Capsicum, yellow, fresh, raw",27.963671128107073,1.1,0.4,4.3,1.5
"Carrot, baby, peeled, fresh, raw",32.026768642447415,0.7,0.1,5.5,3.3
"Carrot, baby, peeled, fresh, boiled, drained",34.41682600382409,0.8,0.1,5.9,3.5
"Carrot, baby, baked, no added fat",34.894837476099426,0.8,0.1,6.0,3.6
"Carrot, mature, peeled, fresh, raw",34.655831739961755,0.6,0.0,6.6,3.2
"Carrot, mature, peeled, fresh, baked, no added fat",42.30401529636711,0.7,0.0,8.0,3.9
"Carrot, mature, peeled, fresh, boiled, drained",33.22179732313575,1.1,0.3,5.1,3.3
"Cassava, peeled, fresh, raw",140.2963671128107,1.1,0.2,30.4,4.6
"Cassava, peeled, fresh, boiled, drained",151.05162523900572,1.2,0.3,32.7,5.0
"Cassava, white flesh, peeled, fresh, raw",153.91969407265773,0.6,0.3,34.1,4.6
"Cassava, white flesh, peeled, fresh, boiled, drained",165.39196940726578,0.6,0.3,36.7,4.9
"Cassava, yellow flesh, peeled, fresh, raw",126.91204588910134,1.6,0.2,26.7,4.7
"Cassava, yellow flesh, peeled, fresh, boiled, drained",136.472275334608,1.7,0.2,28.7,5.0
"Cauliflower, fresh, raw",24.378585086042065,1.9,0.2,3.3,1.2
"Cauliflower, fresh, boiled, drained",25.334608030592733,2.0,0.2,3.4,1.2
"Cauliflower, fresh, baked, no added fat",29.875717017208412,2.3,0.2,4.0,1.5
"Celeriac, peeled, raw",38.718929254302104,1.6,0.2,2.8,5.1
"Celeriac, peeled, boiled, drained",41.58699808795411,1.7,0.2,3.0,5.5
"Celery, fresh, raw",17.68642447418738,0.6,0.1,1.8,1.6
"Celery, fresh, fried, no added fat",21.510516252390055,0.8,0.1,2.1,1.9
"Chicory, raw",16.013384321223707,1.8,0.2,0.8,1.8
"Chicory, boiled, drained",18.642447418738048,2.1,0.2,0.9,2.1
"Chilli (chili), green, raw",43.26003824091778,2.8,0.3,1.0,12.9
"Chilli (chili), green, fried, no added fat",48.040152963671126,3.1,0.3,1.1,14.3
"Chilli (chili), red, raw",46.12810707456979,1.4,0.7,4.8,7.2
"Chilli (chili), red, fried, no added fat",51.1472275334608,1.6,0.8,5.3,8.0
"Choko, peeled, fresh, raw",20.793499043977054,0.5,0.2,3.6,1.4
"Choko, peeled, fresh, boiled, drained",24.617590822179732,0.6,0.2,4.3,1.7
"Corn, fresh on cob, raw",88.19311663479922,3.6,1.8,12.5,4.2
"Corn, fresh on cob, boiled, drained",91.77820267686424,3.8,1.9,13.0,4.4
"Sweetcorn, fresh or frozen on cob, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",97.99235181644359,4.0,2.0,13.9,4.7
"Corn, kernels, purchased frozen, raw",93.21223709369025,3.0,0.9,16.8,2.5
"Corn, kernels, purchased frozen, boiled, drained",108.03059273422562,3.1,0.9,19.9,3.5
"Corn, kernels, canned in brine, drained",93.4512428298279,2.9,1.0,16.8,2.7
"Cucumber, common, peeled, raw",11.950286806883364,0.4,0.1,2.1,0.6
"Cucumber, common, unpeeled, raw",11.950286806883364,0.8,0.1,1.2,1.4
"Cucumber, Lebanese, peeled, raw",11.47227533460803,0.7,0.0,1.9,0.7
"Cucumber, Lebanese, unpeeled, raw",10.994263862332696,0.7,0.0,1.8,0.6
"Cucumber, telegraph, unpeeled, raw",13.384321223709367,1.2,0.1,1.4,0.9
"Eggplant, unpeeled, fresh, raw",20.31548757170172,1.0,0.2,2.6,2.6
"Eggplant, unpeeled, fresh, roasted, no added fat",32.026768642447415,1.4,0.2,4.2,4.5
"Endive, fresh, raw",13.862332695984703,1.5,0.2,0.4,2.2
"Fennel, fresh, raw",21.988527724665392,1.0,0.1,3.3,1.8
"Fennel, fresh, boiled, drained",25.812619502868067,1.2,0.1,3.9,2.1
"Garlic, peeled, fresh, raw",124.76099426386233,6.1,2.8,10.2,16.9
"Garlic, peeled, fresh, fried, no added fat",201.24282982791587,9.8,4.5,16.4,27.2
"Gherkin, pickled, drained, commercial",105.40152963671127,0.4,0.3,24.4,0.9
"Ginger, peeled, fresh, raw",31.54875717017208,0.8,0.4,4.8,2.8
"Ginger, peeled, fresh, fried, no added fat",38.24091778202677,1.0,0.5,5.8,3.4
"Kale, raw",25.5736137667304,3.3,0.0,0.3,5.2
"Kale, fried, no added fat",36.5678776290631,4.7,0.0,0.4,7.5
"Kohlrabi, peeled, fresh, raw",38.95793499043977,3.7,0.1,4.2,3.3
"Kohlrabi, peeled, fresh, boiled, drained",40.63097514340344,3.8,0.1,4.4,3.4
"Leek, fresh, raw",30.592734225621413,1.6,0.2,4.1,3.1
"Leek, fresh, fried, no added fat",36.80688336520076,2.0,0.2,4.9,3.8
"Leek, fresh, boiled, drained",33.93881453154876,1.8,0.2,4.6,3.5
"Lettuce, cos, raw",17.208413001912046,1.2,0.2,1.8,1.8
"Lettuce, iceberg, raw",14.340344168260037,1.0,0.0,2.1,1.1
"Lettuce, mignonette, raw",15.296367112810707,1.3,0.3,1.1,1.4
"Melon, bitter, fresh, raw",10.994263862332696,0.9,0.0,0.2,3.3
"Melon, hairy, fresh, raw",14.579349904397704,0.7,0.0,2.0,2.1
"Mushroom, common, fresh, raw",27.246653919694072,2.2,0.8,0.8,1.4
"Mushroom, common, fresh, fried, no added fat",49.7131931166348,5.0,1.4,3.1,2.7
"Mushroom, common, vitamin D enhanced, fresh, raw",20.793499043977054,2.2,0.4,0.0,1.4
"Mushroom, common, vitamin D enhanced, fresh, fried, no added fat",37.284894837476095,4.0,0.7,0.0,2.5
"Okra, raw",26.768642447418735,3.1,0.2,1.4,3.7
"Okra, boiled, drained",28.680688336520074,3.3,0.2,1.5,4.0
"Olive, green or black, drained",207.45697896749522,2.2,21.7,0.0,3.2
"Onion, mature, brown skinned, peeled, raw",32.50478011472275,1.3,0.0,5.8,2.3
"Onion, mature, brown skinned, peeled, fresh, fried, no added fat",52.34225621414914,2.1,0.0,9.4,3.8
"Onion, mature, red skinned, raw",27.724665391969406,0.8,0.0,5.5,1.8
"Onion, mature, red skinned, peeled, fried, no added fat",44.93307839388145,1.2,0.0,8.9,2.8
"Onion, mature, white skinned, peeled, fresh, raw",30.592734225621413,1.7,0.1,4.7,2.1
"Onion, spring, fresh, raw",30.353728489483746,1.7,0.2,4.6,1.9
"Onion, spring, fresh, fried, no added fat",48.75717017208413,2.7,0.3,7.4,3.1
"Parsnip, peeled, fresh, raw",58.79541108986616,1.6,0.4,10.1,4.1
"Parsnip, peeled, fresh, baked, no added fat",71.70172084130019,2.0,0.5,12.3,5.0
"Parsnip, peeled, fresh, boiled, drained",63.09751434034416,1.8,0.4,10.9,4.4
"Pea, green, fresh, raw",74.33078393881453,6.5,0.5,7.7,6.6
"Pea, green, fresh, boiled, drained",59.99043977055449,4.8,0.4,6.4,5.2
"Pea, green, frozen, boiled, drained",62.380497131931165,5.2,0.3,6.4,6.1
"Potato, coliban, peeled, raw",57.83938814531548,2.0,0.0,11.5,1.1
"Potato, coliban, peeled, baked, no added fat",87.95411089866157,3.0,0.0,17.4,1.7
"Potato, coliban, peeled, boiled, drained",55.927342256214146,1.0,0.0,11.6,2.0
"Potato, desiree, peeled, raw",57.36137667304015,2.3,0.0,10.7,1.7
"Potato, desiree, peeled, baked, no added fat",86.9980879541109,3.5,0.0,16.2,2.6
"Potato, desiree, peeled, boiled, drained",58.556405353728486,2.3,0.0,10.9,1.7
"Potato, new, peeled, raw",65.0095602294455,2.3,0.1,12.8,1.1
"Potato, new, peeled, baked, no added fat",98.70936902485658,3.5,0.2,19.4,1.7
"Potato, new, peeled, boiled, drained",67.39961759082217,2.5,0.1,12.8,2.3
"Potato, pale skin, peeled, raw",57.83938814531548,2.0,0.0,11.5,1.1
"Potato, pale skin, peeled, boiled, drained",61.66347992351816,1.5,0.1,12.1,2.0
"Potato, pale skin, peeled, baked, no added fat",87.95411089866157,3.0,0.0,17.4,1.7
"Potato, pontiac, peeled, raw",66.4435946462715,2.4,0.1,12.6,2.1
"Potato, pontiac, peeled, baked, no added fat",100.62141491395793,3.6,0.2,19.1,3.2
"Potato, pontiac, peeled, boiled, drained",67.63862332695984,2.4,0.1,12.8,2.1
"Potato, red skin, peeled, raw",57.36137667304015,2.3,0.0,10.7,1.7
"Potato, red skin, peeled, baked, no added fat",86.9980879541109,3.5,0.0,16.2,2.6
"Potato, red skin, peeled, boiled, drained",71.22370936902485,2.0,0.0,14.2,2.4
"Potato, sebago, peeled, raw",72.41873804971318,2.5,0.2,13.8,2.2
"Potato, sebago, peeled, baked, no added fat",109.94263862332696,3.8,0.2,20.8,3.3
"Potato, sebago, peeled, boiled, drained",72.65774378585085,2.5,0.4,13.1,2.5
"Potato, chips, regular, fast food outlet, deep fried, blended oil, salted",225.62141491395792,3.8,10.1,28.2,3.0
"Potato, chips, regular, fast food outlet, deep fried, monounsaturated oil, salted",243.78585086042062,3.8,12.2,28.2,3.0
"Potato, chips, regular, independent takeaway outlet, deep fried, blended oil, salted",238.2887189292543,3.8,11.6,28.2,3.0
"Potato, chips, regular, purchased frozen, baked, no added fat",175.19120458891013,3.8,5.9,24.1,3.8
"Potato, fries, fast food outlet, deep fried, monounsaturated oil, salted",315.96558317399615,4.8,16.4,35.7,3.1
"Potato, fries, independent takeaway outlet, deep fried, blended oil, salted",325.28680688336516,4.8,17.4,35.7,3.1
"Potato, wedges, regular, purchased frozen, baked or roasted, no added fat",175.19120458891013,3.8,5.9,24.1,3.8
"Pumpkin, butternut, peeled, fresh, raw",45.172084130019115,2.1,0.6,6.9,1.8
"Pumpkin, butternut, peeled, fresh, baked, no added fat",53.059273422562136,2.5,0.7,8.1,2.1
"Pumpkin, butternut, peeled, fresh, boiled, drained",47.08413001912046,2.2,0.6,7.2,1.9
"Pumpkin, golden nugget, peeled, fresh, raw",29.636711281070745,2.2,0.3,4.0,1.1
"Pumpkin, golden nugget, peeled, fresh, baked, no added fat",34.894837476099426,2.6,0.4,4.7,1.3
"Pumpkin, golden nugget, peeled, fresh, boiled, drained",30.83173996175908,2.3,0.3,4.2,1.1
"Pumpkin, jarrahdale, peeled, fresh, raw",26.768642447418735,0.7,0.1,4.3,1.6
"Pumpkin, jarrahdale, peeled, fresh, baked, no added fat",31.54875717017208,0.8,0.1,5.0,1.9
"Pumpkin, jarrahdale, peeled, fresh, boiled, drained",27.724665391969406,0.7,0.1,4.5,1.7
"Pumpkin, kent/jap, peeled, fresh, raw",27.246653919694072,1.0,0.3,4.3,1.8
"Pumpkin, kent/jap, peeled, fresh, boiled, drained, no added fat",28.441682600382407,1.0,0.3,4.5,1.9
"Pumpkin, kent/jap, peeled, fresh, baked, no added fat",32.026768642447415,1.2,0.4,5.0,2.1
"Pumpkin, Queensland blue, peeled, fresh, raw",49.7131931166348,2.0,0.3,8.4,2.7
"Pumpkin, Queensland blue, peeled, fresh, baked, no added fat",58.317399617590816,2.4,0.4,9.9,3.2
"Pumpkin, Queensland blue, peeled, fresh, boiled, drained",51.625239005736134,2.1,0.3,8.8,2.8
"Pumpkin, peeled, fresh, raw",34.41682600382409,1.2,0.0,6.7,1.9
"Pumpkin, peeled, fresh, baked, no added fat",40.63097514340344,1.5,0.0,7.9,2.2
"Pumpkin, peeled, fresh, boiled, drained",35.85086042065009,1.3,0.0,7.0,2.0
"Radish, red skinned, unpeeled, raw",14.818355640535373,0.8,0.2,1.9,1.1
"Radish, white skinned, peeled, raw",20.554493307839387,0.7,0.3,2.9,1.8
"Rocket, fresh, raw",21.749521988527725,3.3,0.3,0.3,2.4
"Seaweed, nori, dried",302.5812619502868,46.7,4.3,2.3,34.3
"Seaweed, boiled, drained",54.493307839388144,8.4,0.8,0.4,6.2
"Shallot, peeled, fresh, raw",25.5736137667304,1.5,0.1,3.1,2.9
"Shallot, peeled, fresh, fried, no added fat",41.10898661567877,2.4,0.2,5.0,4.7
"Silverbeet, fresh, raw",20.793499043977054,2.1,0.2,1.4,2.3
"Silverbeet, fresh, boiled, drained",24.617590822179732,2.5,0.3,1.7,2.7
"Snow pea, fresh, raw",38.95793499043977,3.0,0.0,5.6,2.6
"Snow pea, fresh, fried, no added fat",48.75717017208413,3.8,0.0,7.0,3.2
"Snow pea, fresh, boiled, drained",42.06500956022944,3.2,0.0,6.0,2.8
"Spinach, baby, fresh, raw",16.252390057361374,2.8,0.0,0.0,2.5
"Spinach, Mature English, fresh, raw",19.59847036328872,2.4,0.3,0.6,2.5
"Spinach, Mature English, fresh, boiled, drained",23.183556405353727,2.8,0.4,0.7,2.9
"Spinach, water, fresh, raw",26.2906309751434,2.9,0.5,1.0,2.8
"Sprout, alfalfa, fresh, raw",21.749521988527725,3.2,0.3,0.5,2.2
"Sprout, bean, fresh, raw",22.466539196940726,3.1,0.1,1.6,1.3
"Squash, button, fresh, raw",26.2906309751434,2.7,0.2,3.2,0.5
"Squash, button, fresh, boiled, drained",31.070745697896747,3.2,0.2,3.8,0.6
"Squash, scallopini, fresh, raw",20.076481835564053,2.2,0.2,2.1,0.5
"Squash, scallopini, fresh, boiled, drained",23.900573613766728,2.6,0.2,2.5,0.6
"Swede, peeled, fresh, raw",22.22753346080306,0.9,0.0,3.7,2.2
"Swede, peeled, fresh, boiled, drained",23.900573613766728,1.0,0.0,4.0,2.4
"Sweet potato, orange flesh, peeled, fresh, raw",65.24856596558317,1.4,0.2,13.2,2.6
"Sweet potato, orange flesh, unpeeled, raw",65.48757170172084,1.4,0.2,13.2,2.7
"Sweet potato, orange flesh, peeled, fresh, baked, no added fat",79.58891013384321,1.8,0.2,16.1,3.2
"Sweet potato, orange flesh, peeled, fresh, boiled, drained",70.26768642447418,1.6,0.2,14.2,2.8
"Sweet potato, purple flesh, peeled, raw",115.91778202676863,1.4,0.2,25.5,2.7
"Sweet potato, purple flesh, peeled, baked, no added fat",141.25239005736137,1.8,0.2,31.1,3.3
"Sweet potato, white flesh, peeled or unpeeled, fresh or frozen, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",135.9942638623327,1.8,0.2,29.5,3.9
"Sweet potato, white flesh, peeled, raw",111.37667304015295,1.4,0.2,24.2,3.2
"Taro, peeled, fresh, raw",112.09369024856596,1.9,0.2,23.4,3.5
"Taro, peeled, fresh, boiled, drained",120.45889101338432,2.0,0.2,25.2,3.8
"Tomato, cherry, raw",21.510516252390055,0.9,0.0,3.5,1.7
"Tomato, common, raw",17.447418738049713,0.6,0.0,3.0,1.1
"Tomato, paste, with added salt",66.20458891013384,3.1,0.3,10.4,3.5
"Tomato, paste, no added salt",63.575525812619496,3.4,0.5,10.1,3.6
"Tomato, puree, commercial",23.422562141491394,1.2,0.1,3.8,1.5
"Tomato, sundried",263.1453154875717,11.2,4.6,35.2,14.7
"Tomato, whole, canned in tomato juice, undrained",18.881453154875715,0.9,0.0,3.0,1.0
"Tomato, whole, canned in tomato juice, drained",21.03250478011472,0.8,0.3,3.0,1.3
"Tomato, whole, canned in tomato juice, no added salt, undrained",18.881453154875715,0.9,0.0,3.0,1.0
"Turnip, white, peeled, fresh, raw",22.466539196940726,1.3,0.0,3.4,1.7
"Turnip, white, peeled, fresh, boiled, no added fat",24.139579349904395,1.4,0.0,3.6,1.8
"Vine leaf, grape, canned",60.70745697896749,4.3,2.0,1.8,9.9
"Water chestnut, peeled, canned, drained",52.10325047801147,0.6,0.9,9.3,2.7
"Watercress, raw",26.2906309751434,2.9,0.4,0.8,3.8
"Yam, wild harvested, cooked",107.07456978967494,3.2,0.3,20.9,3.5
"Zucchini, green skin, fresh, unpeeled, raw",16.49139579349904,1.0,0.2,2.2,1.0
"Zucchini, green skin, fresh, unpeeled, fried, no added fat",23.422562141491394,1.5,0.2,3.1,1.5
"Zucchini, green skin, fresh, unpeeled, boiled, drained",19.59847036328872,1.2,0.2,2.6,1.2
"Zucchini, golden, fresh, unpeeled, raw",18.642447418738048,2.2,0.3,1.1,1.0
"Zucchini, golden, fresh, unpeeled, boiled, drained",22.22753346080306,2.6,0.4,1.3,1.2
"Mixed leafy greens, pre-packaged, all types",12.906309751434033,2.2,0.0,0.0,2.0
"Mixed vegetables, purchased frozen, carrot, corn & pea/bean, boiled, drained",44.69407265774378,1.8,0.3,5.9,5.9
