food_name,calories,protein_g,fat_g,carbs_g,fibre_g
Mixed pulse and vegetable salad,83.11799621582031,4.735941410064697,0.8368490934371948,13.961459159851074,2.9610753059387207
Sprouted moong salad,37.80807113647461,2.28932523727417,0.738871157169342,5.483361721038818,0.9467975497245789
Tossed salad,62.958805084228516,1.024545431137085,4.218504428863525,4.951407432556152,2.1481525897979736
Mixed vegetable salad with curd sauce,60.28056716918945,4.229650020599365,1.500777006149292,7.034287452697754,3.785794496536255
Potato salad (Aloo ka salaad),89.90807342529297,1.3974575996398926,4.396949291229248,11.18877124786377,1.3211016654968262
Waldroff salad,141.75323486328125,1.4740771055221558,10.051034927368164,11.019432067871094,1.8653548955917358
Coleslaw,76.7125244140625,1.2383606433868408,5.3203277587890625,5.590819835662842,2.3380327224731445
Fruit salad (Phalon ka salaad),78.13645935058594,0.9142269492149353,1.2166118621826172,15.960444450378418,1.5767269134521484
Tomato onion raita (Tamatar aur pyaaz ka raita),59.00474166870117,3.735541582107544,1.8423898220062256,7.080774307250977,0.9748601317405701
Peanut raita (Mungfali ka raita),150.38760375976562,8.590476036071777,8.979681015014648,9.30008316040039,1.8900578022003174
Sprouted moong raita,60.894527435302734,4.623001575469971,2.1873152256011963,6.12721061706543,0.15886159241199493
Bottle gourd raita (Ghiya/Lauki ka raita),56.30751037597656,3.9778194427490234,2.066138744354248,5.760406017303467,0.8531695604324341
Cucumber raita (Kheere ka raita),59.12535095214844,4.036769866943359,2.0759637355804443,6.349913120269775,0.8597196936607361
Carrot and spinach raita (Gajar aur palak ka raita),56.82553482055664,4.004861354827881,1.9850701093673706,5.834925651550293,1.394458293914795
Mint raita (Pudinay ka raita),77.58534240722656,5.6378493309021,2.9639573097229004,7.645182132720947,0.3442571759223938
Potato raita (Aloo ka raita),75.379638671875,4.220800876617432,2.039623260498047,10.23905086517334,0.7503228187561035
Boondi raita,687.7191162109375,2.1937742233276367,73.82686614990234,3.962462902069092,0.45986318588256836
Sweet raita (Meetha raita),99.2430191040039,3.2395832538604736,1.7791666984558105,17.931249618530273,1.019791603088379
Dahi vadas/Dahi bhalla,667.726318359375,2.960587739944458,70.4029312133789,5.486240863800049,0.9654499292373657
Gunjia,667.341552734375,2.9820384979248047,70.276611328125,5.677238941192627,1.1347854137420654
Saunth/Sonth chutney with tamarind/imli,141.5258026123047,1.0124576091766357,0.1537853181362152,33.551185607910156,0.9340395331382751
Rice kheer (Chawal ki kheer),75.02603149414062,2.2972254753112793,2.972336530685425,10.049087524414062,0.17283688485622406
Makhana kheer,107.84941864013672,3.309985399246216,5.004436492919922,12.878679275512695,0.11479846388101578
Vermicelli kheer (Semiya/Seviyan ki kheer),120.0692367553711,3.3546767234802246,4.997086048126221,15.874359130859375,0.4955083131790161
Semolina kheer (Suji/Rava kheer),113.2107925415039,3.4267563819885254,4.204195022583008,15.882381439208984,0.5071865916252136
Paneer kheer,105.30525207519531,4.527268886566162,5.372189044952393,10.0291166305542,0.06796462088823318
